,sender,recipients,date,titles,subject,confidence
4693,varro.awelon,cecilia.morluniau,2014-01-13 14:40:00,re: safety first!,Policy / Rules,0.836
4694,varro.awelon,henk.mies,2014-01-13 14:40:00,re: safety first!,Policy / Rules,0.836
4695,varro.awelon,adan.morlun,2014-01-13 14:40:00,re: safety first!,Policy / Rules,0.836
4696,varro.awelon,benito.hawelon,2014-01-13 14:40:00,re: safety first!,Policy / Rules,0.836
4697,linnea.bergen,ruscella.mies.haber,2014-01-13 14:50:00,action: virus detected on your system,Operational Info,0.467
4698,sten.sanjorge jr.,ingrid.barranco,2014-01-13 14:53:00,re: managing perceptions about the ipo,Operational Info,0.247
4699,sten.sanjorge jr.,ada.campo-corrente,2014-01-13 14:53:00,re: managing perceptions about the ipo,Operational Info,0.247
4700,sten.sanjorge jr.,sten.sanjorge jr.,2014-01-13 14:53:00,re: managing perceptions about the ipo,Operational Info,0.247
4701,sten.sanjorge jr.,willem.vasco-pais,2014-01-13 14:53:00,re: managing perceptions about the ipo,Operational Info,0.247
4702,dylan.scozzese,varro.awelon,2014-01-13 15:01:00,re: safety first!,Policy / Rules,0.836
4703,dylan.scozzese,emile.arpa,2014-01-13 15:01:00,re: safety first!,Policy / Rules,0.836
4704,ada.campo-corrente,ingrid.barranco,2014-01-13 15:02:00,re: managing perceptions about the ipo,Operational Info,0.247
4705,ada.campo-corrente,ada.campo-corrente,2014-01-13 15:02:00,re: managing perceptions about the ipo,Operational Info,0.247
4706,ada.campo-corrente,sten.sanjorge jr.,2014-01-13 15:02:00,re: managing perceptions about the ipo,Operational Info,0.247
4707,ada.campo-corrente,willem.vasco-pais,2014-01-13 15:02:00,re: managing perceptions about the ipo,Operational Info,0.247
4708,bertrand.ovan,emile.arpa,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4709,bertrand.ovan,varro.awelon,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4710,bertrand.ovan,dante.coginian,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4711,bertrand.ovan,albina.hafon,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4712,bertrand.ovan,benito.hawelon,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4713,bertrand.ovan,claudio.hawelon,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4714,bertrand.ovan,henk.mies,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4715,bertrand.ovan,valeria.morlun,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4716,bertrand.ovan,adan.morlun,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4717,bertrand.ovan,cecilia.morluniau,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4718,bertrand.ovan,irene.nant,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4719,bertrand.ovan,dylan.scozzese,2014-01-13 15:08:00,safety first!,Policy / Rules,0.841
4720,emile.arpa,valeria.morlun,2014-01-13 15:11:00,"guys night out - sorry, ladies",Social Event,0.75
4721,emile.arpa,adan.morlun,2014-01-13 15:11:00,"guys night out - sorry, ladies",Social Event,0.75
4722,emile.arpa,emile.arpa,2014-01-13 15:11:00,"guys night out - sorry, ladies",Social Event,0.75
4723,emile.arpa,claudio.hawelon,2014-01-13 15:11:00,"guys night out - sorry, ladies",Social Event,0.75
4724,brand.tempestad,brand.tempestad,2014-01-13 15:12:00,re: hasr injection progress,Operational Info,0.371
4725,brand.tempestad,lidelse.dedos,2014-01-13 15:12:00,re: hasr injection progress,Operational Info,0.371
4726,brand.tempestad,lars.azada,2014-01-13 15:12:00,re: hasr injection progress,Operational Info,0.371
4727,lucas.alcazar,lucas.alcazar,2014-01-13 15:19:00,re: spam reports,Policy / Rules,0.357
4728,lucas.alcazar,isak.baza,2014-01-13 15:19:00,re: spam reports,Policy / Rules,0.357
4729,hennie.osvaldo,minke.mies,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4730,hennie.osvaldo,isia.vann,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4731,hennie.osvaldo,hideki.cocinaro,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4732,hennie.osvaldo,felix.resumir,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4733,hennie.osvaldo,loreto.bodrogi,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4734,hennie.osvaldo,kanon.herrero,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4735,hennie.osvaldo,stenig.fusil,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4736,hennie.osvaldo,varja.lagos,2014-01-13 15:25:00,notification of outside visit,Event Coordination,0.338
4737,elsa.orilla,gustav.cazar,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4738,elsa.orilla,kare.orilla,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4739,elsa.orilla,adra.nubarron,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4740,elsa.orilla,vira.frente,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4741,elsa.orilla,felix.balas,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4742,elsa.orilla,brand.tempestad,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4743,elsa.orilla,elsa.orilla,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4744,elsa.orilla,axel.calzas,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4745,elsa.orilla,marin.onda,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4746,elsa.orilla,isande.borrasca,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4747,elsa.orilla,lidelse.dedos,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4748,elsa.orilla,birgitta.frente,2014-01-13 15:35:00,re: cased-hole inspection schedule,Operational Info,0.395
4749,linda.lagos,mat.bramar,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4750,linda.lagos,anda.ribera,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4751,linda.lagos,rachel.pantanal,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4752,linda.lagos,linda.lagos,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4753,linda.lagos,ruscella.mies.haber,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4754,linda.lagos,carla.forluniau,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4755,linda.lagos,cornelia.lais,2014-01-13 15:35:00,re: when you have a minute,Greeting / Informal,0.674
4756,cornelia.lais,mat.bramar,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4757,cornelia.lais,anda.ribera,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4758,cornelia.lais,rachel.pantanal,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4759,cornelia.lais,linda.lagos,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4760,cornelia.lais,ruscella.mies.haber,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4761,cornelia.lais,carla.forluniau,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4762,cornelia.lais,cornelia.lais,2014-01-13 15:51:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4763,sten.sanjorge jr.,orhan.strum,2014-01-13 15:56:00,re: recommend a good vacation spot?,Greeting / Informal,0.404
4764,sten.sanjorge jr.,willem.vasco-pais,2014-01-13 15:56:00,re: recommend a good vacation spot?,Greeting / Informal,0.404
4765,sten.sanjorge jr.,ada.campo-corrente,2014-01-13 15:56:00,re: recommend a good vacation spot?,Greeting / Informal,0.404
4766,sten.sanjorge jr.,sten.sanjorge jr.,2014-01-13 15:56:00,re: recommend a good vacation spot?,Greeting / Informal,0.404
4767,ruscella.mies.haber,rachel.pantanal,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4768,ruscella.mies.haber,lars.azada,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4769,ruscella.mies.haber,felix.balas,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4770,ruscella.mies.haber,isande.borrasca,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4771,ruscella.mies.haber,axel.calzas,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4772,ruscella.mies.haber,gustav.cazar,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4773,ruscella.mies.haber,lidelse.dedos,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4774,ruscella.mies.haber,birgitta.frente,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4775,ruscella.mies.haber,vira.frente,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4776,ruscella.mies.haber,adra.nubarron,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4777,ruscella.mies.haber,marin.onda,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4778,ruscella.mies.haber,kare.orilla,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4779,ruscella.mies.haber,elsa.orilla,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4780,ruscella.mies.haber,brand.tempestad,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4781,ruscella.mies.haber,ingrid.barranco,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4782,ruscella.mies.haber,ada.campo-corrente,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4783,ruscella.mies.haber,sten.sanjorge jr.,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4784,ruscella.mies.haber,orhan.strum,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4785,ruscella.mies.haber,willem.vasco-pais,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4786,ruscella.mies.haber,bertrand.ovan,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4787,ruscella.mies.haber,albina.hafon,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4788,ruscella.mies.haber,benito.hawelon,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4789,ruscella.mies.haber,claudio.hawelon,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4790,ruscella.mies.haber,henk.mies,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4791,ruscella.mies.haber,valeria.morlun,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4792,ruscella.mies.haber,adan.morlun,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4793,ruscella.mies.haber,cecilia.morluniau,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4794,ruscella.mies.haber,irene.nant,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4795,ruscella.mies.haber,dylan.scozzese,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4796,ruscella.mies.haber,lucas.alcazar,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4797,ruscella.mies.haber,isak.baza,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4798,ruscella.mies.haber,linnea.bergen,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4799,ruscella.mies.haber,nils.calixto,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4800,ruscella.mies.haber,sven.flecha,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4801,ruscella.mies.haber,hideki.cocinaro,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4802,ruscella.mies.haber,inga.ferro,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4803,ruscella.mies.haber,loreto.bodrogi,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4804,ruscella.mies.haber,isia.vann,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4805,ruscella.mies.haber,stenig.fusil,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4806,ruscella.mies.haber,hennie.osvaldo,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4807,ruscella.mies.haber,kanon.herrero,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4808,ruscella.mies.haber,varja.lagos,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4809,ruscella.mies.haber,minke.mies,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4810,ruscella.mies.haber,felix.resumir,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4811,ruscella.mies.haber,edvard.vann,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4812,ruscella.mies.haber,emile.arpa,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4813,ruscella.mies.haber,varro.awelon,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4814,ruscella.mies.haber,mat.bramar,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4815,ruscella.mies.haber,dante.coginian,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4816,ruscella.mies.haber,carla.forluniau,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4817,ruscella.mies.haber,linda.lagos,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4818,ruscella.mies.haber,cornelia.lais,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4819,ruscella.mies.haber,ruscella.mies.haber,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4820,ruscella.mies.haber,anda.ribera,2014-01-13 15:56:00,"good morning, gastech!",Greeting / Informal,0.907
4821,anda.ribera,mat.bramar,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4822,anda.ribera,anda.ribera,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4823,anda.ribera,rachel.pantanal,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4824,anda.ribera,linda.lagos,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4825,anda.ribera,ruscella.mies.haber,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4826,anda.ribera,carla.forluniau,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4827,anda.ribera,cornelia.lais,2014-01-13 16:01:00,re: anyone have time to help on a project?,Greeting / Informal,0.431
4828,claudio.hawelon,albina.hafon,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4829,claudio.hawelon,dylan.scozzese,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4830,claudio.hawelon,henk.mies,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4831,claudio.hawelon,claudio.hawelon,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4832,claudio.hawelon,cecilia.morluniau,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4833,claudio.hawelon,valeria.morlun,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4834,claudio.hawelon,irene.nant,2014-01-13 16:06:00,"guys night out - sorry, ladies",Social Event,0.75
4835,sven.flecha,sven.flecha,2014-01-13 16:15:00,hackathon friday night - my place,Social Event,0.496
4836,sven.flecha,lucas.alcazar,2014-01-13 16:15:00,hackathon friday night - my place,Social Event,0.496
4837,sven.flecha,isak.baza,2014-01-13 16:15:00,hackathon friday night - my place,Social Event,0.496
4838,adra.nubarron,rachel.pantanal,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4839,adra.nubarron,lars.azada,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4840,adra.nubarron,felix.balas,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4841,adra.nubarron,isande.borrasca,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4842,adra.nubarron,axel.calzas,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4843,adra.nubarron,gustav.cazar,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4844,adra.nubarron,lidelse.dedos,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4845,adra.nubarron,birgitta.frente,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4846,adra.nubarron,vira.frente,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4847,adra.nubarron,adra.nubarron,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4848,adra.nubarron,marin.onda,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4849,adra.nubarron,kare.orilla,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4850,adra.nubarron,elsa.orilla,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4851,adra.nubarron,brand.tempestad,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4852,adra.nubarron,ingrid.barranco,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4853,adra.nubarron,ada.campo-corrente,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4854,adra.nubarron,sten.sanjorge jr.,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4855,adra.nubarron,orhan.strum,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4856,adra.nubarron,willem.vasco-pais,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4857,adra.nubarron,bertrand.ovan,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4858,adra.nubarron,albina.hafon,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4859,adra.nubarron,benito.hawelon,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4860,adra.nubarron,claudio.hawelon,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4861,adra.nubarron,henk.mies,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4862,adra.nubarron,valeria.morlun,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4863,adra.nubarron,adan.morlun,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4864,adra.nubarron,cecilia.morluniau,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4865,adra.nubarron,irene.nant,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4866,adra.nubarron,dylan.scozzese,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4867,adra.nubarron,lucas.alcazar,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4868,adra.nubarron,isak.baza,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4869,adra.nubarron,linnea.bergen,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4870,adra.nubarron,nils.calixto,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4871,adra.nubarron,sven.flecha,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4872,adra.nubarron,hideki.cocinaro,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4873,adra.nubarron,inga.ferro,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4874,adra.nubarron,loreto.bodrogi,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4875,adra.nubarron,isia.vann,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4876,adra.nubarron,stenig.fusil,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4877,adra.nubarron,hennie.osvaldo,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4878,adra.nubarron,kanon.herrero,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4879,adra.nubarron,varja.lagos,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4880,adra.nubarron,minke.mies,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4881,adra.nubarron,felix.resumir,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4882,adra.nubarron,edvard.vann,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4883,adra.nubarron,emile.arpa,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4884,adra.nubarron,varro.awelon,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4885,adra.nubarron,mat.bramar,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4886,adra.nubarron,dante.coginian,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4887,adra.nubarron,carla.forluniau,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4888,adra.nubarron,linda.lagos,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4889,adra.nubarron,cornelia.lais,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4890,adra.nubarron,ruscella.mies.haber,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4891,adra.nubarron,anda.ribera,2014-01-13 16:19:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4892,felix.balas,hennie.osvaldo,2014-01-13 16:23:00,re: supplies,Operational Info,0.309
4893,anda.ribera,henk.mies,2014-01-13 16:31:00,re: tools,Operational Info,0.371
4894,henk.mies,henk.mies,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4895,henk.mies,benito.hawelon,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4896,henk.mies,cecilia.morluniau,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4897,henk.mies,claudio.hawelon,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4898,henk.mies,valeria.morlun,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4899,henk.mies,albina.hafon,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4900,henk.mies,irene.nant,2014-01-13 16:32:00,funny!!,Greeting / Informal,0.395
4901,henk.mies,anda.ribera,2014-01-13 16:33:00,re: tools,Operational Info,0.371
4902,valeria.morlun,albina.hafon,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4903,valeria.morlun,dylan.scozzese,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4904,valeria.morlun,henk.mies,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4905,valeria.morlun,claudio.hawelon,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4906,valeria.morlun,cecilia.morluniau,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4907,valeria.morlun,valeria.morlun,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4908,valeria.morlun,irene.nant,2014-01-13 16:35:00,"re: guys night out - sorry, ladies",Social Event,0.736
4909,adra.nubarron,adra.nubarron,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4910,adra.nubarron,isande.borrasca,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4911,adra.nubarron,felix.balas,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4912,adra.nubarron,lars.azada,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4913,adra.nubarron,marin.onda,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4914,adra.nubarron,elsa.orilla,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4915,adra.nubarron,kare.orilla,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4916,adra.nubarron,birgitta.frente,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4917,adra.nubarron,brand.tempestad,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4918,adra.nubarron,vira.frente,2014-01-13 16:36:00,re: wellhead flow rate data,Operational Info,0.644
4919,cecilia.morluniau,albina.hafon,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4920,cecilia.morluniau,dylan.scozzese,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4921,cecilia.morluniau,henk.mies,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4922,cecilia.morluniau,claudio.hawelon,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4923,cecilia.morluniau,cecilia.morluniau,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4924,cecilia.morluniau,valeria.morlun,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4925,cecilia.morluniau,irene.nant,2014-01-13 16:37:00,"re: guys night out - sorry, ladies",Social Event,0.736
4926,vira.frente,vira.frente,2014-01-13 16:40:00,re: 2497-00 initial flow rates,Operational Info,0.327
4927,vira.frente,axel.calzas,2014-01-13 16:40:00,re: 2497-00 initial flow rates,Operational Info,0.327
4928,vira.frente,vira.frente,2014-01-13 16:47:00,re: 2497-00 initial flow rates,Operational Info,0.327
4929,vira.frente,axel.calzas,2014-01-13 16:47:00,re: 2497-00 initial flow rates,Operational Info,0.327
4930,ruscella.mies.haber,inga.ferro,2014-01-13 16:48:00,fw: arise - inspiration for defenders of kronos,Greeting / Informal,0.358
4931,ruscella.mies.haber,loreto.bodrogi,2014-01-13 16:48:00,fw: arise - inspiration for defenders of kronos,Greeting / Informal,0.358
4932,ruscella.mies.haber,isia.vann,2014-01-13 16:48:00,fw: arise - inspiration for defenders of kronos,Greeting / Informal,0.358
4933,ruscella.mies.haber,hennie.osvaldo,2014-01-13 16:48:00,fw: arise - inspiration for defenders of kronos,Greeting / Informal,0.358
4934,ruscella.mies.haber,minke.mies,2014-01-13 16:48:00,fw: arise - inspiration for defenders of kronos,Greeting / Informal,0.358
4935,hennie.osvaldo,rachel.pantanal,2014-01-13 16:51:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4936,hennie.osvaldo,lars.azada,2014-01-13 16:51:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4937,hennie.osvaldo,felix.balas,2014-01-13 16:51:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4938,hennie.osvaldo,isande.borrasca,2014-01-13 16:51:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4939,hennie.osvaldo,axel.calzas,2014-01-13 16:51:00,re: news on vip visit january 20 - please read!,Social Event,0.62
4940,hennie.osvaldo,gustav.cazar,2014-01-13 16:51:00,re: news on vip visit january 20 - please read!,Social Event,0.62
