articleID|source|title|author|publish_date|location|sentence_index|sentence
413|News Online Today|EXPLOSION ROCKS GASTECH'S TISKELE BEND SITE||2000-08-15|ABILA, Kronos|0|An explosion at a nearby gas drilling well pad woke Rebecca Cato around 3 a.m. on Sunday morning.
413|News Online Today|EXPLOSION ROCKS GASTECH'S TISKELE BEND SITE||2000-08-15|ABILA, Kronos|1|When she left her home in Elodis, Kronos - a rural township outside the capital Abila - to investigate the noise she noticed a large fire coming from GAStech International's Tiskele Bend site.
414|News Online Today|RALLY SCHEDULED IN SUPPORT OF INCREASED GOVERNMENT ACCOUNTABILITY||2012-04-10|ABILA, Kronos|0|Silvia Marek, leader of the Protectors of Kronos social action organization is appealing to the citizens of Kronos to join her for a day of peaceful protest tomorrow.
415|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||0|1130 - Some of the fire officials have exited the building and are talking to the officials, but no announcements have been made about the events at GAStech headquarters.
415|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||1|20 Jan 2014
416|News Online Today|POK Protesters Vandalize Siopa District||2011-06-21|ABILA, Kronos|0|A Protectors of Kronos demonstration in the streets of the Siopa district in downtown Abila resulted in numerous incidents of vandalism and opportunistic looting yesterday.
417|Modern Rubicon|ON SCENE BLOG||2014-01-20||0|1721 - it employs of GAStech have continued to drip outside over the two slid hours.
417|Modern Rubicon|ON SCENE BLOG||2014-01-20||1|Some have agreed in order to communicate with the members of the pressed one that it indicates that they have been people in charge not to say null.
417|Modern Rubicon|ON SCENE BLOG||2014-01-20||2|Moreover they have refused of being calls to you.
417|Modern Rubicon|ON SCENE BLOG||2014-01-20||3|Generally, it employs you to it of GAStech have said that all she was interviewing approximately the events of the day, the reunion and the recent IPO.Beyond that he employs you to it of GAStech, the suppliers for the reunion of the first breakfast, that they have been dressed all in the black one, have been freed.
418|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-21||0|0911 -
418|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-21||1|To a news conferencesome police of Abila of minutes ago has modified the number of missing employs of GAStech to ten.
418|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-21||2|It is unknown if the police has identified which employs they lack.
419|Tethys News|To break off itself: The emergency to GAStech quarters mconstruction [updates]||2014-01-20||0|Update, 12:40 PM:  The additional police has arrived to the centers of GAStech.
419|Tethys News|To break off itself: The emergency to GAStech quarters mconstruction [updates]||2014-01-20||1|She is barricades of control of crowd of putting in work around to the construction.
419|Tethys News|To break off itself: The emergency to GAStech quarters mconstruction [updates]||2014-01-20||2|The police has not commented their activities.
420|All News Today|POK REPRESENTATIVES MEET WITH KRONOS MINISTER OF HEALTH||1998-11-15|ABILA, Kronos|0|Representatives from the social activist group Protectors of Kronos (POK) met earlier this week with Cesare Nespola, Minister of Health to discuss resolutions to the water contamination that has plagued Elodis since the late 1990s.
420|All News Today|POK REPRESENTATIVES MEET WITH KRONOS MINISTER OF HEALTH||1998-11-15|ABILA, Kronos|1|He seemed to be very responsive to our request to establish improved health care in Elodis, and reverse the contamination responsible for so many of our illnesses.
420|All News Today|POK REPRESENTATIVES MEET WITH KRONOS MINISTER OF HEALTH||1998-11-15|ABILA, Kronos|2|"The
420|All News Today|POK REPRESENTATIVES MEET WITH KRONOS MINISTER OF HEALTH||1998-11-15|ABILA, Kronos|3|POK formed in 1997 from a grassroots action group in response to the pollution of the Elodis water supply and the resultant sickness and deaths of local residents over the subsequent several years.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|0|President Araullo announced today that his government is planning the construction of a new, modern Abila General Hospital.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|1|The old Abila General Hospital, built in 1930, has outdated health care facilities and has suffered numerous electrical fires in the past decade.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|2|Hospital Administrator Torsten Trucco lauded the government's action saying, "We've been trying to get funding to update our facilities for years, to no avail.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|3|We have been living on borrowed time for quite a while now with the old boiler.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|4|It's been pure luck that the old girl hasn't failed on us completely.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|5|"The new Abila General will have 350 beds, a substantial upgrade from the mere 100 beds of the current antiquated facility.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|6|Additionally, it will have a full emergency services area, trauma and burn care units, a psychiatric care wing, and four ultra-modern surgical suites.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|7|In his announcement of the new construction, Araullo said, "Our strategy of courting foreign investment is paying great dividends.
421|Kronos Star|Araullo Announces New Hospital Construction|Donato Petri|1995-11-21|ABILA, Kronos|8|This new hospital is the first of many projects we plan to pursue to help upgrade our standard of living and modernize our lifestyle."
422|Who What News|GASTECH ADOPTS NEW LOGO||2009-05-16|CENTRUM, Tethys|0|With great fanfare GAStech International's President and CEO Sten Sanjorge, Jr. spoke of the new logo - a tri-part blue flame - that is reminiscent of a leaf to "help position GAStech and its products as a clean fuel alternative."
422|Who What News|GASTECH ADOPTS NEW LOGO||2009-05-16|CENTRUM, Tethys|1|He also referenced that the tri-part flame represents the past, present, and future of the company in that by keeping "one eye on the past we know from where we came - our humble beginnings; asserted GAStech International's "blue flame is an enduring beacon of environmental responsibility, and a symbol of a clean energy business moving forward.
422|Who What News|GASTECH ADOPTS NEW LOGO||2009-05-16|CENTRUM, Tethys|2|"This rebranding process and new logo seem to be in response to recent trouble the multi-national gas giant has been struggling with in Kronos including the February 19 protest at GAStech - Kronos' headquarters of 200 people who blocked entrance to the building, resulting in several arrests.
422|Who What News|GASTECH ADOPTS NEW LOGO||2009-05-16|CENTRUM, Tethys|3|The protest and others in and around Abila, the capital of Kronos, have been in response to alleged water contamination issues and a lack of Government and GAStech response.
422|Who What News|GASTECH ADOPTS NEW LOGO||2009-05-16|CENTRUM, Tethys|4|He deflected, "Today is a great day for GAStech."
423|International News|Protestors Block Traffic to Tiskele Bend Fields||2005-04-06|ABILA, Kronos|0|More than a dozen POK protesters were handcuffed and taken into custody by police Tuesday for blocking access to the Tiskele Bend fields.
423|International News|Protestors Block Traffic to Tiskele Bend Fields||2005-04-06|ABILA, Kronos|1|Before police made the arrests shortly after 9 a.m., the protesters were told they were breaking the law for trespassing on government property, blocking access to government-owned land, and impeding lawful commercial traffic.
423|International News|Protestors Block Traffic to Tiskele Bend Fields||2005-04-06|ABILA, Kronos|2|The protesters arrived at the entrance to the Tiskele Bend site about 5:30 a.m. and locked arms across the road for about three hours, despite being asked to leave by police.
423|International News|Protestors Block Traffic to Tiskele Bend Fields||2005-04-06|ABILA, Kronos|3|As traffic on the road began to back up, several truck drivers began to leave their vehicles and congregate near the protesters.
423|International News|Protestors Block Traffic to Tiskele Bend Fields||2005-04-06|ABILA, Kronos|4|Tempers began to flare as the blockade persisted into the second hour, and the drivers started shouting and cursing at the protesters to move out of the road.
423|International News|Protestors Block Traffic to Tiskele Bend Fields||2005-04-06|ABILA, Kronos|5|Police officers quickly moved in and arrested the POK protesters before the situation could escalate to violence.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|0|President Araullo announced today that his government is planning the construction of a new general hospital, modern of Abila.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|1|The old general hospital of Abila, constructed in 1930, has old fashioned facilities of the medical care and has undergone numerous electrical fires in the last decade.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|2|The administrator Torsten Trucco of the hospital praised will refr醤 of the action of the government, "we has been trying to be able of financing to bring up to date our facilities per years, uselessly.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|3|We have been living in the hour lent by absolutely awhile now with the old boiler.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|4|It has been the pure luck that the old girl has not failed in us totally.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|5|"The new general of Abila will have 350 beds, a substantial improvement of the 100 mere beds of the present old fashioned facility.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|6|In addition, he will have a complete area of services of emergency, units of the care of the trauma and the burn, a psychiatric wing of the care, and four ultramodern surgical rooms.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|7|In his warning of the new construction, said Araullo, "our strategy to court the foreign investment he is paying great dividends.
424|The Guide|Araullo announces the new construction of the hospital||1995-11-23|ABILA, Kronos|8|This new hospital is the first one of many projects that we glided to persecute to help to increase our standard to live and to modernize our form of life."
425|Modern Rubicon|ON SCENE BLOG||2014-01-20||0|1245 - the police of Abila has cordoned outside of the centers of GAStech with the additional officials who arrive in order to assure the perimeter and to study that what can be only described like crime scene however the crime has not to be revealed.
425|Modern Rubicon|ON SCENE BLOG||2014-01-20||1|The answer of the police seems from the proportion for a false fire fire signaler.
425|Modern Rubicon|ON SCENE BLOG||2014-01-20||2|The civil employees of the police have refused to comment currently.
426|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||0|1512 - Two police vehicles each with two policemen in inside have just left GAStech headquarters with no lights or sirens.
426|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||1|20 Jan 2014
427|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||0|1515 - BREAKING NEWS - Homeland Illumination correspondent Petrus Gerhard has just spoken with an airport official who confirms that a private jet left Abila airport at 1430, with a number of persons on board.
427|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||1|Reports that the GAStech executives were passengers on this jet are unconfirmed.
427|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||2|20 Jan 2014
428|The Abila Post|ON THE SCENE BLOG||2014-01-20||0|1100 UPDATE - Still no indication from the AFD about what if anything has happened; however, there are reports that the GAStech - Kronos employees gathered outside the building heard the fire alarm.
429|The Abila Post|ON THE SCENE BLOG||2014-01-20||0|1748 UPDATE - Two private jets left Abila Airport today with fourteen to sixteen passengers between the two.
429|The Abila Post|ON THE SCENE BLOG||2014-01-20||1|The destination of one of the planes has been confirmed as Rome, Italy.
429|The Abila Post|ON THE SCENE BLOG||2014-01-20||2|The other plane's destination has yet to be confirmed.
430|Tethys News|To break off itself: The emergency to GAStech quarters construction [updates]||2014-01-20||0|Update, 7:45 PM:  The Carman has said that the police cannot currently represent the place of fourteen employs of GAStech and not still to be able to find the suppliers.
430|Tethys News|To break off itself: The emergency to GAStech quarters construction [updates]||2014-01-20||1|Once asked if the police thought suspicion the suppliers in the kidnapping, the Carman has refused to comment.
431|News Online Today|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|0|The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.
431|News Online Today|POK Kidnaps GAStech Employees||2014-01-20|ABILA, Kronos|1|One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.
432|The Light of Truth|PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS||2010-12-18|DAVOS, Switzerland|0|A poll of straw of the participants in the economic forum of the world in Davos, Switzerland indicates that the international leaders of the businesses are not interested to make deals with the government of Kronos quoting the increased traffic of drug, money laundering, and massive corruption.
432|The Light of Truth|PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS||2010-12-18|DAVOS, Switzerland|1|The founder Petr Noriega and the President of director of the block of granite whom the possessions indicated of Kronos, "so an investor to put the money in a place like Kronos, one must make give certain insurances the current state of the mode.
432|The Light of Truth|PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS||2010-12-18|DAVOS, Switzerland|2|Currently these insurances are not met up to the level of the principal international investors.
432|The Light of Truth|PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS||2010-12-18|DAVOS, Switzerland|3|"When
432|The Light of Truth|PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS||2010-12-18|DAVOS, Switzerland|4|Mr. Noriega was well informed on international GAStech and the successful report that the company cultivated with the government of Kronos it concluded, "let us say just that GAStech and Mr. Sanjorge Jr. a good time reached inside."
433|Athena Speaks|ARRESTS CONNECTED BY DRUG ON RISE||2011-05-15|ABILA, Kronos|0|A new alarming tendency sweeps Abila.
433|Athena Speaks|ARRESTS CONNECTED BY DRUG ON RISE||2011-05-15|ABILA, Kronos|1|The police force specifies a dramatic increase in the arrests connected by drug which can be related to the violent one groups of activist.
433|Athena Speaks|ARRESTS CONNECTED BY DRUG ON RISE||2011-05-15|ABILA, Kronos|2|The port of Abila is known to be a point of transshipment for drugs coming the active Middle East and of Africa to heroin and the hachish from Europe in particular.
433|Athena Speaks|ARRESTS CONNECTED BY DRUG ON RISE||2011-05-15|ABILA, Kronos|3|However, drug connected arrests had remained punt during the decade spent until the recent increase.
433|Athena Speaks|ARRESTS CONNECTED BY DRUG ON RISE||2011-05-15|ABILA, Kronos|4|The concern above the increase in the arrests connected by drug is double:
433|Athena Speaks|ARRESTS CONNECTED BY DRUG ON RISE||2011-05-15|ABILA, Kronos|5|first, the violent one groups of activist such as the guards of Kronos could employ sales of drug as means of placing their activities; and in the second place, with more drugs appearing on the shore, the people of Kronos will suffer the questions connected by drug increased, namely leaning and violence.
434|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||0|1538 - An other employee in order to speak to the reporter on the state of anonymity.
434|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||1|He has said that the police was making the questions a lot with regard to the nonemployees that they can have approached the construction that morning.
434|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||2|Once asked that what had seen, he has shake the shoulders.
434|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||3|"Nothing a lot.
434|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||4|Hullaballoo much just one approximately the VIPs.
434|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||5|First breakfast provisioned really operated before the great reunion was one."
435|Kronos Star|Breaking: Emergency at GAStech Headquarters Building [Updates]|Cato Rossini, Marcella Trapani|2014-01-20||0|Update, 1:40 PM:  We contacted the office of Willem Vasco-Pais, the GAStech Environmental Safety Advisor.
435|Kronos Star|Breaking: Emergency at GAStech Headquarters Building [Updates]|Cato Rossini, Marcella Trapani|2014-01-20||1|His administrator very tersely replied that Mr. Vasco-Pais is unavailable and disconnected the call.
436|International News|GAStech and Kronos Celebrate Partnership||2014-01-19|ABILA, Kronos|0|Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.
436|International News|GAStech and Kronos Celebrate Partnership||2014-01-19|ABILA, Kronos|1|Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.
436|International News|GAStech and Kronos Celebrate Partnership||2014-01-19|ABILA, Kronos|2|The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country.
436|International News|GAStech and Kronos Celebrate Partnership||2014-01-19|ABILA, Kronos|3|Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|0|In another unconscionable move against the citizens of Kronos, earlier today police arrested POK leader Elian Karel on spurious tax evasion charges.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|1|He was led - manacled - from a meeting of the Protectors of Kronos in Elodis, a rural township west of Abila.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|2|Demonstrating his trademark humor, Karel lifted his wrists and joked to his supporters as he is led away, "I guess I shouldn't have sent the President those cases of bottled water for his birthday.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|3|"Karel is the leader of the Protectors of Kronos, an alliance of Kronos citizens from Elodis that has demanded the government clean up the contaminated water caused by gas drilling in their community.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|4|"We didn't ask for GAStech to come to our community," Karel spoke at a rally a few months ago.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|5|"We didn't ask for our water to become undrinkable, for our children to become sick.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|6|Neither Elodis nor the people of Kronos have received any benefit from the extraordinarily large amount of money that GAStech clears every year.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|7|I ask:  Where is the money going?"The police representative assured supporters who massed outside the police station that Karel would be treated humanely, but declined to answer questions or allow visitors to see Karel.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|8|"He's a determined man," Karel's attorney Michale Kraft told me over the phone.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|9|"He'll fight these false charges and be out in a few days.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|10|He'll probably complain about the jail food at the next POK rally.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|11|"Kraft plans to meet with Karel Saturday morning.
437|Homeland Illumination|POK LEADER KAREL ARRESTED|Petrus Gerhard|2009-03-12|ABILA, Kronos|12|Calls to the President and Minister of Justice offices were not immediately returned.
438|The Abila Post|ON THE SCENE BLOG||2014-01-20||0|1915 UPDATE - GAStech employee Edvard Vann was "allowed to leave" after nearly six hours of interrogation by police, government, and GAStech officials.
438|The Abila Post|ON THE SCENE BLOG||2014-01-20||1|Vann was questioned and released about fifteen minutes ago and instructed not to leave town.
438|The Abila Post|ON THE SCENE BLOG||2014-01-20||2|Vann was visibly angry about the confusion, which apparently stemmed from the similarity of his name and known members of the Protectors of Kronos.
438|The Abila Post|ON THE SCENE BLOG||2014-01-20||3|Vann said he was "instructed not to communicate with the press, but I feel I have to stress my innocence.
438|The Abila Post|ON THE SCENE BLOG||2014-01-20||4|I have nothing to do whatsoever with any members of the terrorist group POK."
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|0|The Protectors of Kronos (POK) continue to protest against the Kronos Government and GAStech International alleging pollution, water contamination and a lack of a government response.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|1|Lately the protests have turned violent escalating into rioting largely directed at the Tiskele Bend site.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|2|The latest event involved POK protesters forming a human chain to block the entrance of GAStech's Tiskele Bend site.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|3|After the recent rioting, government officials had no choice, but to round up the protesters and arrest them for trespassing.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|4|Government spokesman Rufus Drymiau commented, "These sort of violent actions by members of the Protectors of Kronos are counterproductive.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|5|We are working closely - the government and GAStech - to ensure that all environmental issues are resolved.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|6|"Several instances of rioting in and around Elodis have been reported including the trashing of government buildings, rock throwing, and tire burnings.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|7|Police have responded swiftly and decisively.
439|The Abila Post|ELODIS PROTESTS TURN TO RIOTS AND ARRESTS||2005-09-24|ELODIS, Kronos|8|The various skirmishes with police have ended in arrests.
440|News Online Today|GASTECH EMPLOYEE INTERROGATED, RELEASED||2014-01-20|ABILA, Kronos|0|For roughly 6 hours GAStech - Kronos employee Edvard Vann was interrogated by Kronos Police and Government officials before being released at 17:00 this evening.
440|News Online Today|GASTECH EMPLOYEE INTERROGATED, RELEASED||2014-01-20|ABILA, Kronos|1|With some 14 GAStech employees still unaccounted for, one cannot blame the police or the government for not leaving any stone unturned.
441|Kronos Star|Breaking: Emergency at GAStech Headquarters Building [Updates]|Cato Rossini, Marcella Trapani|2014-01-20||0|Update, 6:10 PM:  The GAStech executive jet reportedly arrived in Tethys a few hours ago bearing Sten Sanjorge Jr.
441|Kronos Star|Breaking: Emergency at GAStech Headquarters Building [Updates]|Cato Rossini, Marcella Trapani|2014-01-20||1|The jet was quickly refueled and then departed for Abila International Airport with six GAStech officials onboard.
442|The Explainer|HEALTH FOR ALL THE DECLARATION OF EDITIONS ON ELODIS||1998-11-17|ELODIS, Kronos|0|The health heals international of the group of the knowledge of the water for all (WFA) has made the test in the local water in Elodis that found of high level of dangerous residential water well materials.
442|The Explainer|HEALTH FOR ALL THE DECLARATION OF EDITIONS ON ELODIS||1998-11-17|ELODIS, Kronos|1|In a declaration sent by WFA, the group it directs fault to the government of international Kronos and GAStech, company of the natural gas of Tethys.
442|The Explainer|HEALTH FOR ALL THE DECLARATION OF EDITIONS ON ELODIS||1998-11-17|ELODIS, Kronos|2|Besides to direct the two fault WFA also it demands that ascending clean the contamination, that includes stops levels of the benzene, arsenic of the tolueno and xylene, barium, chromium, lead and selenium.
442|The Explainer|HEALTH FOR ALL THE DECLARATION OF EDITIONS ON ELODIS||1998-11-17|ELODIS, Kronos|3|Bringing the attention to the contamination in and around Elodis, WFA hopes that the international community will exert pressure on the government of Kronos in the action.
442|The Explainer|HEALTH FOR ALL THE DECLARATION OF EDITIONS ON ELODIS||1998-11-17|ELODIS, Kronos|4|In addition, WFA has been working with the protectors of the group of the activist of Kronos to lobby the government to apply the pressure.
443|International Times|Global disasters drain charity coffers||1999-11-14||0|New appeals campaigns on the horizon to maintain liquidity.
443|International Times|Global disasters drain charity coffers||1999-11-14||1|Aid agencies have warned that the monetary and food needs have increased worldwide and that they may not be able to meet basic needs.
443|International Times|Global disasters drain charity coffers||1999-11-14||2|The UN Office for Coordination of Humanitarian Affairs says that 15 million people remain in need of vital goods and services, because the number and severity of crises has resulted in a lack of "food, healthcare, and access to livelihoods.
443|International Times|Global disasters drain charity coffers||1999-11-14||3|"One new aid group, CARING Singapore has been recently formed In response to the conflict in Kosovo.
443|International Times|Global disasters drain charity coffers||1999-11-14||4|Dr. Jayala Mahmed was unable to find an existing organization to sponsor her to volunteer her medical services there.
443|International Times|Global disasters drain charity coffers||1999-11-14||5|CARING Singapore has sent five missions to Kosovo to provide mobile medical care.
443|International Times|Global disasters drain charity coffers||1999-11-14||6|They have also launched a fundraising effort in collaboration with the governments of Malaysia.
443|International Times|Global disasters drain charity coffers||1999-11-14||7|"We stand ready to help, but funding is difficult to find," stated Dr. Mahmed.
443|International Times|Global disasters drain charity coffers||1999-11-14||8|"So much is needed but so much has already been spent.
443|International Times|Global disasters drain charity coffers||1999-11-14||9|"Thirteen people were injured on Tuesday in Izmit, Turkey, as people mobbed a government relief convoy, officials said.
443|International Times|Global disasters drain charity coffers||1999-11-14||10|Some 20,000 people are feared dead in the two earthquakes that have occurred this year.
443|International Times|Global disasters drain charity coffers||1999-11-14||11|CARING Singapore has dispatched relief teams to Turkey.
443|International Times|Global disasters drain charity coffers||1999-11-14||12|Yet, aid organizations are stretched to their limits.
443|International Times|Global disasters drain charity coffers||1999-11-14||13|Wellness for All assisted ad-hoc emergency medical teams during the September earthquake in central Taiwan that measured 7.3 on the Richter scale.
443|International Times|Global disasters drain charity coffers||1999-11-14||14|"The response from the Emergency Teams was impressive, but uncoordinated," stated a Wellness for All spokesperson.
443|International Times|Global disasters drain charity coffers||1999-11-14||15|"We were never sure if we were headed to locations most desperate.
443|International Times|Global disasters drain charity coffers||1999-11-14||16|We soon ran out of medicines and funds to support our aid teams and had to return home."
443|International Times|Global disasters drain charity coffers||1999-11-14||17|While the global press reported over 2500 people were killed and 100,000 buildings were destroyed, local press reported people felt they were being properly cared for and declined relief aid.
443|International Times|Global disasters drain charity coffers||1999-11-14||18|The Global Emergency Disaster Organization report their members are doing all they can to get aid through to earthquake victims, but they need a huge injections of funds to do so.
443|International Times|Global disasters drain charity coffers||1999-11-14||19|Jim Cordon, from the disaster relief charity FoodSupport told the times "I think that the lack of funds are responsible for an increase of attacks on food convoys, consequently deterring a lot of aid agencies from getting in there."
444|International News|Grand Opening of the New GAStech Offices||1995-10-11|ABILA, Kronos|0|President Sten Sanjorge Jr.
444|International News|Grand Opening of the New GAStech Offices||1995-10-11|ABILA, Kronos|1|The gleaming steel and glass building provides ample office space for regional managers, geologists, engineers, and support staff, and sports state-of-the art conference facilities.
444|International News|Grand Opening of the New GAStech Offices||1995-10-11|ABILA, Kronos|2|Minister Sarto, who attended the celebration, said, "This beautiful facility is a monument to Sanjorge's commitment to Kronos and should be seen by the citizens as a sign of a prosperous future for all."
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|0|Elian Karel, age 28, died Friday whereas illegitimate incarcerated at the prison of the city Abila.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|1|Karel were in former days kept on the year on fraudulent tax avoidance charges after its arrest on 12 March.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|2|Its solicitor, Michale Kraft made notice Friday during a conference of the afternoon press.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|3|We know details still no.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|4|What I can tell you am that then I yesterday left Elian after meeting with him in the prison he in excellent health and good spirits was.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|5|He thought in the next days and the return of its work with the guards of Kronos are delivered, and had been aroused the guards of task continue Kronos to which he are life dedicated.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|6|I can you insure that the death of Elian with all resources will be examined at our arrangement and will be brought responsibly that to justice.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|7|The defenders of started POK and others collecting outside the police force mail as spread out news.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|8|I cannot believe, the Kriste Brontes aforesaid by its cracks, we were at the collection in March.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|9|He looked at and sounded this way good.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|10|He was this way optimistic that the changes came.
445|The Wrap|ELIAN KAREL DEAD IN PRISON KRONOS||2009-06-20|ABILA, Kronos|11|WHO POK is able now lead?Karel, of Elodis, were involved with the task POK since he was young.
