articleID,source,title,author,publish_date,location,content,sentiment,entities,entity_sentiment
363,The Guide,The minister of the health dies suddenly,,2001-06-16,"ABILA, Kronos","ABILA, Kronos - it is with great pain that we announced the death of the minister of the health Cesare Nespola.  Ministrar Nespola, 62, died peacefully in his dreams yesterday of an attack of the suspected heart.  An untiring champion for the well-being of our people, Nespola was a doctor who had been chosen to lead the ministry of the health in 1995 by previous president Araullo.  It was quite popular who president conserved it to Kapelou when he formed his cabinet in 2000.Shortly after to hear speak of the death of Nespola, president Kapelou announced that his nephew Vincent Kapelou would serve as new minister of his administration of the health.  Vincent Kapelou, 28, has bachelors of science in chemistry and a master of science in biochemistry. He obtained his education in Tethys.",0.3239393939393939,cesare nespola,-0.9987465143203735
363,The Guide,The minister of the health dies suddenly,,2001-06-16,"ABILA, Kronos","ABILA, Kronos - it is with great pain that we announced the death of the minister of the health Cesare Nespola.  Ministrar Nespola, 62, died peacefully in his dreams yesterday of an attack of the suspected heart.  An untiring champion for the well-being of our people, Nespola was a doctor who had been chosen to lead the ministry of the health in 1995 by previous president Araullo.  It was quite popular who president conserved it to Kapelou when he formed his cabinet in 2000.Shortly after to hear speak of the death of Nespola, president Kapelou announced that his nephew Vincent Kapelou would serve as new minister of his administration of the health.  Vincent Kapelou, 28, has bachelors of science in chemistry and a master of science in biochemistry. He obtained his education in Tethys.",0.3239393939393939,ministrar nespola,-0.9618919491767883
363,The Guide,The minister of the health dies suddenly,,2001-06-16,"ABILA, Kronos","ABILA, Kronos - it is with great pain that we announced the death of the minister of the health Cesare Nespola.  Ministrar Nespola, 62, died peacefully in his dreams yesterday of an attack of the suspected heart.  An untiring champion for the well-being of our people, Nespola was a doctor who had been chosen to lead the ministry of the health in 1995 by previous president Araullo.  It was quite popular who president conserved it to Kapelou when he formed his cabinet in 2000.Shortly after to hear speak of the death of Nespola, president Kapelou announced that his nephew Vincent Kapelou would serve as new minister of his administration of the health.  Vincent Kapelou, 28, has bachelors of science in chemistry and a master of science in biochemistry. He obtained his education in Tethys.",0.3239393939393939,nespola,-0.9987465143203735
363,The Guide,The minister of the health dies suddenly,,2001-06-16,"ABILA, Kronos","ABILA, Kronos - it is with great pain that we announced the death of the minister of the health Cesare Nespola.  Ministrar Nespola, 62, died peacefully in his dreams yesterday of an attack of the suspected heart.  An untiring champion for the well-being of our people, Nespola was a doctor who had been chosen to lead the ministry of the health in 1995 by previous president Araullo.  It was quite popular who president conserved it to Kapelou when he formed his cabinet in 2000.Shortly after to hear speak of the death of Nespola, president Kapelou announced that his nephew Vincent Kapelou would serve as new minister of his administration of the health.  Vincent Kapelou, 28, has bachelors of science in chemistry and a master of science in biochemistry. He obtained his education in Tethys.",0.3239393939393939,araullo,0.9989597797393799
363,The Guide,The minister of the health dies suddenly,,2001-06-16,"ABILA, Kronos","ABILA, Kronos - it is with great pain that we announced the death of the minister of the health Cesare Nespola.  Ministrar Nespola, 62, died peacefully in his dreams yesterday of an attack of the suspected heart.  An untiring champion for the well-being of our people, Nespola was a doctor who had been chosen to lead the ministry of the health in 1995 by previous president Araullo.  It was quite popular who president conserved it to Kapelou when he formed his cabinet in 2000.Shortly after to hear speak of the death of Nespola, president Kapelou announced that his nephew Vincent Kapelou would serve as new minister of his administration of the health.  Vincent Kapelou, 28, has bachelors of science in chemistry and a master of science in biochemistry. He obtained his education in Tethys.",0.3239393939393939,kapelou,0.9975379705429077
363,The Guide,The minister of the health dies suddenly,,2001-06-16,"ABILA, Kronos","ABILA, Kronos - it is with great pain that we announced the death of the minister of the health Cesare Nespola.  Ministrar Nespola, 62, died peacefully in his dreams yesterday of an attack of the suspected heart.  An untiring champion for the well-being of our people, Nespola was a doctor who had been chosen to lead the ministry of the health in 1995 by previous president Araullo.  It was quite popular who president conserved it to Kapelou when he formed his cabinet in 2000.Shortly after to hear speak of the death of Nespola, president Kapelou announced that his nephew Vincent Kapelou would serve as new minister of his administration of the health.  Vincent Kapelou, 28, has bachelors of science in chemistry and a master of science in biochemistry. He obtained his education in Tethys.",0.3239393939393939,vincent kapelou,0.9975379705429077
372,The Guide,Conference of the news of the grasping of the police on the kidnapping of GAStech,,2014-01-21,"ABILA, Kronos","The police of Abila carried out a press conference at nine this morning in the headquarters of GAStech of the kidnapping.  To clean to informed reporters who four of the employees of GAStech found that whereabouts were yesterday without confirming at night, leaving ten people missing.The federal agencies said Carman of the application of law of Adrien Tethyn of the spokesman of the police are attending the investigation.The POK is suspected to lead the kidnapping, but he still must demand credit or send a request of the rescue.  The POK rhetoric has more and more turned the more criminal and violent anarchist and his actions on the past several years.",0.04629629629629631,gastech,-0.9583384990692139
372,The Guide,Conference of the news of the grasping of the police on the kidnapping of GAStech,,2014-01-21,"ABILA, Kronos","The police of Abila carried out a press conference at nine this morning in the headquarters of GAStech of the kidnapping.  To clean to informed reporters who four of the employees of GAStech found that whereabouts were yesterday without confirming at night, leaving ten people missing.The federal agencies said Carman of the application of law of Adrien Tethyn of the spokesman of the police are attending the investigation.The POK is suspected to lead the kidnapping, but he still must demand credit or send a request of the rescue.  The POK rhetoric has more and more turned the more criminal and violent anarchist and his actions on the past several years.",0.04629629629629631,carman,-0.9976539015769958
372,The Guide,Conference of the news of the grasping of the police on the kidnapping of GAStech,,2014-01-21,"ABILA, Kronos","The police of Abila carried out a press conference at nine this morning in the headquarters of GAStech of the kidnapping.  To clean to informed reporters who four of the employees of GAStech found that whereabouts were yesterday without confirming at night, leaving ten people missing.The federal agencies said Carman of the application of law of Adrien Tethyn of the spokesman of the police are attending the investigation.The POK is suspected to lead the kidnapping, but he still must demand credit or send a request of the rescue.  The POK rhetoric has more and more turned the more criminal and violent anarchist and his actions on the past several years.",0.04629629629629631,pok,-0.9976539015769958
373,The Guide,The minister of the health receives POK threats,,2012-03-09,"ABILA, Kronos","The sources of the police have informed that Vincent Kapelou, minister of the health, has received several threatening letters that they tried to come from the POK.  ""I conjecture that they are obtaining desperate for the attention,"" Vincent Kapelou said in an interview of the telephone.  The ""occasions are this one are not nothing, but we are not going to take no occasions. I have doubled the size of my force of the security and have sent to my family in vacations far extended.Kapelou, 39, were designated to the position of the minister of the health in 2001 after the death of Will stop Nespola.  Kapelou is the oldest son of the brother of president Kaeplou, Andreas.",-0.16666666666666666,vincent kapelou,-0.9963611960411072
373,The Guide,The minister of the health receives POK threats,,2012-03-09,"ABILA, Kronos","The sources of the police have informed that Vincent Kapelou, minister of the health, has received several threatening letters that they tried to come from the POK.  ""I conjecture that they are obtaining desperate for the attention,"" Vincent Kapelou said in an interview of the telephone.  The ""occasions are this one are not nothing, but we are not going to take no occasions. I have doubled the size of my force of the security and have sent to my family in vacations far extended.Kapelou, 39, were designated to the position of the minister of the health in 2001 after the death of Will stop Nespola.  Kapelou is the oldest son of the brother of president Kaeplou, Andreas.",-0.16666666666666666,pok,-0.9963611960411072
373,The Guide,The minister of the health receives POK threats,,2012-03-09,"ABILA, Kronos","The sources of the police have informed that Vincent Kapelou, minister of the health, has received several threatening letters that they tried to come from the POK.  ""I conjecture that they are obtaining desperate for the attention,"" Vincent Kapelou said in an interview of the telephone.  The ""occasions are this one are not nothing, but we are not going to take no occasions. I have doubled the size of my force of the security and have sent to my family in vacations far extended.Kapelou, 39, were designated to the position of the minister of the health in 2001 after the death of Will stop Nespola.  Kapelou is the oldest son of the brother of president Kaeplou, Andreas.",-0.16666666666666666,kaeplou,0.9964649677276611
388,The Guide,Police of the assault of POK in Abila,,2013-12-16,"ABILA, Kronos","To clean to spokesman who the Carmen Adrien informed to average the today that the members of the POK assaulted police patrol in early Abila this morning.  The hooligans of POK crawled for above in two officials of the patrol who seated in their vehicle and ambushed to men, striking the windows of their car and dragging them outside the vehicle in the street.  They beat, later they tied to the officials and left in the trunk of his vehicle.  The then criminals came to disfigure the car with aerosol-painted standards of POK.""Assaulting the property of a state of the police official and destroying it is serious crimes,"" the Carmen this.  ""Desire to assure the public that will take and will be brought to these men to justice soon.""",0.02575757575757576,carman adrien,0.0
388,The Guide,Police of the assault of POK in Abila,,2013-12-16,"ABILA, Kronos","To clean to spokesman who the Carmen Adrien informed to average the today that the members of the POK assaulted police patrol in early Abila this morning.  The hooligans of POK crawled for above in two officials of the patrol who seated in their vehicle and ambushed to men, striking the windows of their car and dragging them outside the vehicle in the street.  They beat, later they tied to the officials and left in the trunk of his vehicle.  The then criminals came to disfigure the car with aerosol-painted standards of POK.""Assaulting the property of a state of the police official and destroying it is serious crimes,"" the Carmen this.  ""Desire to assure the public that will take and will be brought to these men to justice soon.""",0.02575757575757576,pok,-0.9915858507156372
424,The Guide,Araullo announces the new construction of the hospital,,1995-11-23,"ABILA, Kronos","President Araullo announced today that his government is planning the construction of a new general hospital, modern of Abila.  The old general hospital of Abila, constructed in 1930, has old fashioned facilities of the medical care and has undergone numerous electrical fires in the last decade.  The administrator Torsten Trucco of the hospital praised will refr of the action of the government, ""we has been trying to be able of financing to bring up to date our facilities per years, uselessly.  We have been living in the hour lent by absolutely awhile now with the old boiler.  It has been the pure luck that the old girl has not failed in us totally.""The new general of Abila will have 350 beds, a substantial improvement of the 100 mere beds of the present old fashioned facility.  In addition, he will have a complete area of services of emergency, units of the care of the trauma and the burn, a psychiatric wing of the care, and four ultramodern surgical rooms.  In his warning of the new construction, said Araullo, ""our strategy to court the foreign investment he is paying great dividends.  This new hospital is the first one of many projects that we glided to persecute to help to increase our standard to live and to modernize our form of life.""",0.10378449675324675,araullo,0.8390624523162842
47,The Guide,Distribution of strikes of the government with international GAStech,,1993-03-13,"ABILA, Kronos","ABILA, Kronos - president Araullo today announced the signature of an agreement between his government and the GAStech Tethys-based international for the development of the gas fields of the curve of Tiskele.  GAStech, under direction of the visionary Sten Sanjorge Jr, was granted the rights exclusive to perforate inside the governmental fields after being suitable the request of the government who 50% or more of the manual labor are citizen of Kronosian.  President Araullo hailed the distribution of the signal like ""the principle of a new one was for our great country, of an era of the opportunity and the fortune for all.""  Our sources in the Department of the Interior say us that the tax of 50% tax in the new exploration of the oil and the gas could render superior to $1 billion in fiscal income per year.  This will allow that the government makes investments without precedents in the infrastructure, the medical care, and the education.",0.35284090909090915,kronos,0.9964054822921753
47,The Guide,Distribution of strikes of the government with international GAStech,,1993-03-13,"ABILA, Kronos","ABILA, Kronos - president Araullo today announced the signature of an agreement between his government and the GAStech Tethys-based international for the development of the gas fields of the curve of Tiskele.  GAStech, under direction of the visionary Sten Sanjorge Jr, was granted the rights exclusive to perforate inside the governmental fields after being suitable the request of the government who 50% or more of the manual labor are citizen of Kronosian.  President Araullo hailed the distribution of the signal like ""the principle of a new one was for our great country, of an era of the opportunity and the fortune for all.""  Our sources in the Department of the Interior say us that the tax of 50% tax in the new exploration of the oil and the gas could render superior to $1 billion in fiscal income per year.  This will allow that the government makes investments without precedents in the infrastructure, the medical care, and the education.",0.35284090909090915,araullo,0.9964054822921753
47,The Guide,Distribution of strikes of the government with international GAStech,,1993-03-13,"ABILA, Kronos","ABILA, Kronos - president Araullo today announced the signature of an agreement between his government and the GAStech Tethys-based international for the development of the gas fields of the curve of Tiskele.  GAStech, under direction of the visionary Sten Sanjorge Jr, was granted the rights exclusive to perforate inside the governmental fields after being suitable the request of the government who 50% or more of the manual labor are citizen of Kronosian.  President Araullo hailed the distribution of the signal like ""the principle of a new one was for our great country, of an era of the opportunity and the fortune for all.""  Our sources in the Department of the Interior say us that the tax of 50% tax in the new exploration of the oil and the gas could render superior to $1 billion in fiscal income per year.  This will allow that the government makes investments without precedents in the infrastructure, the medical care, and the education.",0.35284090909090915,tiskele,0.9964054822921753
47,The Guide,Distribution of strikes of the government with international GAStech,,1993-03-13,"ABILA, Kronos","ABILA, Kronos - president Araullo today announced the signature of an agreement between his government and the GAStech Tethys-based international for the development of the gas fields of the curve of Tiskele.  GAStech, under direction of the visionary Sten Sanjorge Jr, was granted the rights exclusive to perforate inside the governmental fields after being suitable the request of the government who 50% or more of the manual labor are citizen of Kronosian.  President Araullo hailed the distribution of the signal like ""the principle of a new one was for our great country, of an era of the opportunity and the fortune for all.""  Our sources in the Department of the Interior say us that the tax of 50% tax in the new exploration of the oil and the gas could render superior to $1 billion in fiscal income per year.  This will allow that the government makes investments without precedents in the infrastructure, the medical care, and the education.",0.35284090909090915,gastech,0.9964054822921753
47,The Guide,Distribution of strikes of the government with international GAStech,,1993-03-13,"ABILA, Kronos","ABILA, Kronos - president Araullo today announced the signature of an agreement between his government and the GAStech Tethys-based international for the development of the gas fields of the curve of Tiskele.  GAStech, under direction of the visionary Sten Sanjorge Jr, was granted the rights exclusive to perforate inside the governmental fields after being suitable the request of the government who 50% or more of the manual labor are citizen of Kronosian.  President Araullo hailed the distribution of the signal like ""the principle of a new one was for our great country, of an era of the opportunity and the fortune for all.""  Our sources in the Department of the Interior say us that the tax of 50% tax in the new exploration of the oil and the gas could render superior to $1 billion in fiscal income per year.  This will allow that the government makes investments without precedents in the infrastructure, the medical care, and the education.",0.35284090909090915,sten sanjorge jr,0.9822882413864136
509,The Guide,The gas fields of the curve of Tiskele more to a great extent than first thought,,1996-03-15,"ABILA, Kronos","A launching of press of the Department of the Interior announced today that the gas fields of the curve of Tiskele could as much be as considered 5 times more to a great extent than originally.  When we made contact with  the office of Sarto of the minister for the commentary, he said, ""we were astonished by the results of the survey on recent GAStech of the curve of Tiskele.  I mean, this I am hardly enormous for the people of Kronos.  We have already undertaken several great projects of the improvement like the harbor extension and the new hospital that we could not of another way to do due to the taxes that we are seeing of our foreign investments.  These news almost assure to us will be able to harvest those same dividends per decades to come""They are evident that the plan of president Araullo to deceive the foreign investment has been a little while that it defined in our history.  One hopes that those that had been so myopic as far as they oppose his plan finally have come to their senses.  We will say which is too proud to say: Thanks, Mr. president.",0.1803030303030303,tiskele,0.9395290017127991
509,The Guide,The gas fields of the curve of Tiskele more to a great extent than first thought,,1996-03-15,"ABILA, Kronos","A launching of press of the Department of the Interior announced today that the gas fields of the curve of Tiskele could as much be as considered 5 times more to a great extent than originally.  When we made contact with  the office of Sarto of the minister for the commentary, he said, ""we were astonished by the results of the survey on recent GAStech of the curve of Tiskele.  I mean, this I am hardly enormous for the people of Kronos.  We have already undertaken several great projects of the improvement like the harbor extension and the new hospital that we could not of another way to do due to the taxes that we are seeing of our foreign investments.  These news almost assure to us will be able to harvest those same dividends per decades to come""They are evident that the plan of president Araullo to deceive the foreign investment has been a little while that it defined in our history.  One hopes that those that had been so myopic as far as they oppose his plan finally have come to their senses.  We will say which is too proud to say: Thanks, Mr. president.",0.1803030303030303,gastech,0.9932942390441895
509,The Guide,The gas fields of the curve of Tiskele more to a great extent than first thought,,1996-03-15,"ABILA, Kronos","A launching of press of the Department of the Interior announced today that the gas fields of the curve of Tiskele could as much be as considered 5 times more to a great extent than originally.  When we made contact with  the office of Sarto of the minister for the commentary, he said, ""we were astonished by the results of the survey on recent GAStech of the curve of Tiskele.  I mean, this I am hardly enormous for the people of Kronos.  We have already undertaken several great projects of the improvement like the harbor extension and the new hospital that we could not of another way to do due to the taxes that we are seeing of our foreign investments.  These news almost assure to us will be able to harvest those same dividends per decades to come""They are evident that the plan of president Araullo to deceive the foreign investment has been a little while that it defined in our history.  One hopes that those that had been so myopic as far as they oppose his plan finally have come to their senses.  We will say which is too proud to say: Thanks, Mr. president.",0.1803030303030303,kronos,-0.999174177646637
509,The Guide,The gas fields of the curve of Tiskele more to a great extent than first thought,,1996-03-15,"ABILA, Kronos","A launching of press of the Department of the Interior announced today that the gas fields of the curve of Tiskele could as much be as considered 5 times more to a great extent than originally.  When we made contact with  the office of Sarto of the minister for the commentary, he said, ""we were astonished by the results of the survey on recent GAStech of the curve of Tiskele.  I mean, this I am hardly enormous for the people of Kronos.  We have already undertaken several great projects of the improvement like the harbor extension and the new hospital that we could not of another way to do due to the taxes that we are seeing of our foreign investments.  These news almost assure to us will be able to harvest those same dividends per decades to come""They are evident that the plan of president Araullo to deceive the foreign investment has been a little while that it defined in our history.  One hopes that those that had been so myopic as far as they oppose his plan finally have come to their senses.  We will say which is too proud to say: Thanks, Mr. president.",0.1803030303030303,araullo,-0.9690328240394592
595,The Guide,Traffic of the block from Protestors to the fields of the curve of Tiskele,,2005-04-08,"ABILA, Kronos","More than dozen demonstrators POK handle and seizures in safekeeping by the police were put Tuesday to block the access to the fields of the curve of Tiskele.The demonstrators tomorrow arrived the entrance to the site from the curve of Tiskele on the 5:30 and the arms blocked through way by near three hours, in spite of being requested to go away by the police.  Whereas the traffic in the way began to maintain, several drivers of the car began to leave their vehicles and to join themselves near the demonstrators.  The geniuses began to indicate by means of lights whereas the blockade persisted in the second hour, and the conductors began to shout and to curse in the demonstrators to move of the way.""We appreciated citizens who express their opinion, but the center of a occupied way is not the right forum for a discussion of our national environmental policy. We animate to our citizens at issue who follow the process democratic and make contact with enemy with their representatives of the assembly,"" spokesman Rufus Drymiau of the government said in a declaration.",0.11507936507936509,tiskele,-0.9961940050125122
595,The Guide,Traffic of the block from Protestors to the fields of the curve of Tiskele,,2005-04-08,"ABILA, Kronos","More than dozen demonstrators POK handle and seizures in safekeeping by the police were put Tuesday to block the access to the fields of the curve of Tiskele.The demonstrators tomorrow arrived the entrance to the site from the curve of Tiskele on the 5:30 and the arms blocked through way by near three hours, in spite of being requested to go away by the police.  Whereas the traffic in the way began to maintain, several drivers of the car began to leave their vehicles and to join themselves near the demonstrators.  The geniuses began to indicate by means of lights whereas the blockade persisted in the second hour, and the conductors began to shout and to curse in the demonstrators to move of the way.""We appreciated citizens who express their opinion, but the center of a occupied way is not the right forum for a discussion of our national environmental policy. We animate to our citizens at issue who follow the process democratic and make contact with enemy with their representatives of the assembly,"" spokesman Rufus Drymiau of the government said in a declaration.",0.11507936507936509,rufus drymiau,0.9923296570777893
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,gastech,0.9973509311676025
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,ingrid barranco,0.9973509311676025
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,ada campo-corrente,0.0
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,orhan strum,0.9973509311676025
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,rufus drymiau,-0.6185795664787292
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,sten sanjorge jr,-0.6185795664787292
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,kapelou,0.9985575079917908
614,The Guide,GAStech and Kronos celebrate society,,2014-01-19,"ABILA, Kronos","Tthe local GAStech executives Ingrid Barranco,  Ada Campo-Corren, Orhan Strum, and Willem Vasco-Pais will attend a reception with the officials of the government who tomorrow follow a business meeting in their construction of the headquarters.  The spokesman Rufus Drymiau of the government stated that Sten Sanjorge Jr, president and CEO of GAStech, has traveled of Tethys to take care of the events.  They are carrying out to the reception, received by president Kapelou in the building of the Capitol, to celebrate the twentieth year of the cooperation between the corporation and our country.International GAStech produces near 5 million cubic meters of  gas of the fields of the curve of Tiskele. The taxes paid by GAStech have financed many improvements of the infrastructure including projects such as the modernization of the general hospital of Abila, numerous schools, and hundreds of miles of hard roads.",0.05119047619047619,tiskele,0.9985575079917908
62,The Guide,Sanjorge of GAStech saved from the kidnapping in the HQ of GAStech,,2014-01-21,"ABILA, Kronos","According to a press conference it maintained in the headquarters of GAStech in Centrum, Tethys this morning, president and CEO, GAStech CEO Sten Sanjorge Je returned surely to Tethys after the disclosed one to kidnap to event the headquarters of his company that constructed yesterday in Abila.  Sanjorge, that had been attending a corporative meeting, was in transit of the GAStech that constructed capitol when it happened the kidnapping.Sanjorge and the four executives of the headquarters of GAStech of the premises were to take part of a reception that was received by president Kapelou in the building of the Capitol.  They carried out to the reception to celebrate the twentieth year of the cooperation between the corporation and our country.In the press conference, the spokesman of GAStech said, ""our hearts leave to the families the kidnapped ones. We are working for a fast and safe resolution to this crisis.""",0.39999999999999997,gastech,-0.9889154434204102
62,The Guide,Sanjorge of GAStech saved from the kidnapping in the HQ of GAStech,,2014-01-21,"ABILA, Kronos","According to a press conference it maintained in the headquarters of GAStech in Centrum, Tethys this morning, president and CEO, GAStech CEO Sten Sanjorge Je returned surely to Tethys after the disclosed one to kidnap to event the headquarters of his company that constructed yesterday in Abila.  Sanjorge, that had been attending a corporative meeting, was in transit of the GAStech that constructed capitol when it happened the kidnapping.Sanjorge and the four executives of the headquarters of GAStech of the premises were to take part of a reception that was received by president Kapelou in the building of the Capitol.  They carried out to the reception to celebrate the twentieth year of the cooperation between the corporation and our country.In the press conference, the spokesman of GAStech said, ""our hearts leave to the families the kidnapped ones. We are working for a fast and safe resolution to this crisis.""",0.39999999999999997,sten sanjorge jr,0.0
62,The Guide,Sanjorge of GAStech saved from the kidnapping in the HQ of GAStech,,2014-01-21,"ABILA, Kronos","According to a press conference it maintained in the headquarters of GAStech in Centrum, Tethys this morning, president and CEO, GAStech CEO Sten Sanjorge Je returned surely to Tethys after the disclosed one to kidnap to event the headquarters of his company that constructed yesterday in Abila.  Sanjorge, that had been attending a corporative meeting, was in transit of the GAStech that constructed capitol when it happened the kidnapping.Sanjorge and the four executives of the headquarters of GAStech of the premises were to take part of a reception that was received by president Kapelou in the building of the Capitol.  They carried out to the reception to celebrate the twentieth year of the cooperation between the corporation and our country.In the press conference, the spokesman of GAStech said, ""our hearts leave to the families the kidnapped ones. We are working for a fast and safe resolution to this crisis.""",0.39999999999999997,tethys,-0.9889154434204102
62,The Guide,Sanjorge of GAStech saved from the kidnapping in the HQ of GAStech,,2014-01-21,"ABILA, Kronos","According to a press conference it maintained in the headquarters of GAStech in Centrum, Tethys this morning, president and CEO, GAStech CEO Sten Sanjorge Je returned surely to Tethys after the disclosed one to kidnap to event the headquarters of his company that constructed yesterday in Abila.  Sanjorge, that had been attending a corporative meeting, was in transit of the GAStech that constructed capitol when it happened the kidnapping.Sanjorge and the four executives of the headquarters of GAStech of the premises were to take part of a reception that was received by president Kapelou in the building of the Capitol.  They carried out to the reception to celebrate the twentieth year of the cooperation between the corporation and our country.In the press conference, the spokesman of GAStech said, ""our hearts leave to the families the kidnapped ones. We are working for a fast and safe resolution to this crisis.""",0.39999999999999997,kapelou,0.9932305812835693
641,The Guide,The government announces the fiscal incentives for the foreign investment,,1993-01-19,"ABILA, Kronos","The parliament today voted 86 to 14 in favor of the package of president Araullo of the fiscal incentives designed to just deceive the foreign investment our country. Tomas Sartos, minister of the interior, praised the vote as ""distribution of the designed signal to improve the lives of all the Kronosians"".  xThe fiscal incentives aim specifically at companies of development of the energy, to that the government hopes to deceive the rich ones of Kronos, but yet underdeveloped, the gas fields.  The ministry of the inner projections demonstrates that the development hardly of the fields of the curve of Tiskele could bring in as much as 5,000 high works and billion of the production that paid of dollars of development of the infrastructure during the 20 next years.",0.04547619047619048,araullo,0.9698398113250732
